Dato;Pris;Fellesgjeld;Totalpris;BRA;Boligtype;Eieform;Byggeår;Fylke;Kommune;CityDistrict;Etasje;Soverom;Tomtestørrelse
2022-01-01;3850000;0;3850000;64;Leilighet;Selveier;2019;Vestland;BERGEN;Ytrebygda;4;2;6581,3
2022-01-01;5350000;0;5350000;106;Leilighet;Selveier;2020;Vestland;ASKØY;NULL;1;3;1475
2022-01-01;8520000;0;8520000;266;Tomannsbolig;Selveier;1937;Vestland;BERGEN;Ytrebygda;NULL;4;1685
2022-01-01;4400000;0;4400000;70;Leilighet;Selveier;2018;Vestland;BERGEN;Årstad;5;2;2347,8
2022-01-01;2720000;83700;2803700;39;Leilighet;Selveier;1898;Vestland;BERGEN;Bergenhus;2;1;88,3
2022-01-01;3490000;25247;3515247;75;Leilighet;Selveier;2004;Vestland;BERGEN;Årstad;3;2;4613,5
2022-01-01;6850000;0;6850000;108;Leilighet;Selveier;2020;Vestland;BERGEN;Fana;2;2;7099
2022-01-01;2750000;0;2750000;50;Leilighet;Selveier;1900;Vestland;BERGEN;Bergenhus;1;1;100
2022-01-01;4800000;0;4800000;266;Enebolig;Selveier;1960;Vestland;BERGEN;Arna;NULL;3;1161,8
2022-01-01;3000000;0;3000000;92;Rekkehus;Selveier;1960;Vestland;BERGEN;Fana;NULL;3;1110,8
2022-01-01;3100000;336356;3436356;106;Leilighet;Borettslag;1954;Vestland;BERGEN;Laksevåg;1;4;770,8
2022-01-01;8275000;0;8275000;301;Enebolig;Selveier;1998;Vestland;BERGEN;Åsane;NULL;5;1056,2
2022-01-01;5990000;0;5990000;281;Enebolig;Selveier;1987;Vestland;BJØRNAFJORDEN;NULL;NULL;5;737,9
2022-01-01;3000000;0;3000000;173;Enebolig;Selveier;1970;Vestland;ALVER;NULL;NULL;4;2393,9
2022-01-01;4980000;1817;4981817;117;Rekkehus;Selveier;2008;Vestland;BERGEN;Ytrebygda;NULL;3;170,2
2022-01-01;4500000;0;4500000;97;Leilighet;Selveier;1993;Vestland;BERGEN;Årstad;1;2;3628,7
2022-01-01;7300000;62703;7362703;87;Leilighet;Borettslag;1990;Vestland;BERGEN;Bergenhus;6;3;NULL
2022-01-01;3680000;0;3680000;144;Enebolig;Selveier;2008;Vestland;ASKØY;NULL;NULL;4;463,8
2022-01-01;2350000;399261;2749261;71;Leilighet;Borettslag;2001;Vestland;BERGEN;Laksevåg;2;2;3173
2022-01-01;2950000;122720;3072720;63;Leilighet;Borettslag;1952;Vestland;BERGEN;Årstad;2;1;802,3
2022-01-01;5350000;0;5350000;70;Leilighet;Selveier;1896;Vestland;BERGEN;Bergenhus;2;2;204,8
2022-01-01;2150000;133153;2283153;72;Leilighet;Borettslag;1972;Vestland;BERGEN;Åsane;2;2;3692,9
2022-01-01;12300000;92887;12392887;176;Leilighet;Selveier;2010;Vestland;BERGEN;Fana;2;4;3457,2
2022-01-01;6200000;0;6200000;82;Leilighet;Selveier;1911;Vestland;BERGEN;Bergenhus;2;1;1413,1
2022-01-01;4950000;0;4950000;78;Leilighet;Borettslag;2007;Vestland;BERGEN;Årstad;1;2;6411
2022-01-01;4500000;0;4500000;64;Leilighet;Selveier;2017;Vestland;BERGEN;Årstad;1;2;5180,8
2022-01-01;1600000;195000;1795000;49;Leilighet;Borettslag;1996;Vestland;BERGEN;Laksevåg;2;1;2040,2
2022-01-01;3615000;82542;3697542;74;Leilighet;Borettslag;1981;Vestland;BERGEN;Årstad;2;2;8078,1
2022-01-01;3515000;0;3515000;124;Tomannsbolig;Selveier;2016;Vestland;ØYGARDEN;NULL;NULL;4;866
2022-01-01;2870000;67749;2937749;59;Leilighet;Aksjeleilighet;1958;Vestland;BERGEN;Årstad;NULL;1;3937,5
2022-01-01;1950000;396325;2346325;63;Leilighet;Borettslag;1999;Vestland;BERGEN;Laksevåg;1;1;3173
2022-01-01;3300000;0;3300000;63;Leilighet;Selveier;1890;Vestland;BERGEN;Bergenhus;1;1;97,4
2022-01-01;11600000;0;11600000;121;Leilighet;Borettslag;2016;Vestland;BERGEN;Bergenhus;6;3;NULL
2022-01-01;2600000;0;2600000;66;Leilighet;Selveier;2012;Vestland;ØYGARDEN;NULL;1;2;4027,5
2022-01-01;2850000;603993;3453993;96;Leilighet;Borettslag;1974;Vestland;BERGEN;Laksevåg;3;3;16201,1
2022-01-01;3150000;0;3150000;65;Leilighet;Borettslag;1937;Vestland;BERGEN;Årstad;2;2;333,3
2022-01-01;4290000;0;4290000;90;Leilighet;Selveier;2018;Vestland;BERGEN;Fyllingsdalen;1;2;440,2
2022-01-01;1550000;80893;1630893;37;Leilighet;Aksjeleilighet;1913;Vestland;BERGEN;Bergenhus;NULL;1;1456,3
2022-01-01;2100000;211060;2311060;39;Leilighet;Borettslag;1949;Vestland;BERGEN;Årstad;NULL;1;532,5
2022-01-01;3450000;230695;3680695;51;Leilighet;Selveier;1935;Vestland;BERGEN;Bergenhus;6;1;591,8
2022-01-01;1970000;128813;2098813;50;Leilighet;Borettslag;1969;Vestland;BERGEN;Arna;1;1;13493,9
2022-01-01;3950000;0;3950000;44;Leilighet;Selveier;2019;Vestland;BERGEN;Bergenhus;3;1;1516
2022-01-01;2420000;0;2420000;55;Leilighet;Borettslag;1970;Vestland;BERGEN;Fyllingsdalen;1;1;20958,8
2022-01-01;2400000;393000;2793000;69;Leilighet;Borettslag;1965;Vestland;BERGEN;Laksevåg;4;3;11602,9
2022-01-01;4800000;0;4800000;115;Leilighet;Selveier;1950;Vestland;BERGEN;Fana;2;2;8369
2022-01-01;2250000;408578;2658578;45;Leilighet;Borettslag;2004;Vestland;BERGEN;Bergenhus;1;1;320,6
2022-01-01;2925000;0;2925000;50;Leilighet;Borettslag;1921;Vestland;BERGEN;Bergenhus;2;3;694,1
2022-01-01;2780000;0;2780000;56;Leilighet;Selveier;1916;Vestland;BERGEN;Årstad;2;1;337,4
2022-01-01;3000000;760491;3760491;74;Leilighet;Aksjeleilighet;1956;Vestland;BERGEN;Årstad;3;3;1147
2022-01-01;3200000;0;3200000;44;Leilighet;Selveier;1909;Vestland;BERGEN;Bergenhus;3;1;239,1
2022-01-01;3200000;0;3200000;79;Leilighet;Borettslag;1970;Vestland;BERGEN;Fyllingsdalen;2;3;20958,8
2022-01-01;3280000;0;3280000;75;Leilighet;Borettslag;1971;Vestland;BERGEN;Fyllingsdalen;11;2;20958,8
2022-01-01;4800000;NULL;4800000;68;Leilighet;Selveier;2014;Vestland;BERGEN;Årstad;3;2;2059,5
2022-01-01;1700000;369174;2069174;84;Leilighet;Borettslag;1972;Vestland;BERGEN;Fyllingsdalen;12;3;71400,9
2022-01-01;1900000;76636;1976636;33;Leilighet;Aksjeleilighet;1913;Vestland;BERGEN;Bergenhus;2;1;1456,3
2022-01-01;3670000;99360;3769360;75;Leilighet;Selveier;1953;Vestland;BERGEN;Årstad;1;2;753,2
2022-01-01;2650000;114357;2764357;54;Leilighet;Aksjeleilighet;1956;Vestland;BERGEN;Årstad;3;1;10593,9
2022-01-01;3600000;0;3600000;78;Leilighet;Selveier;1892;Vestland;BERGEN;Bergenhus;1;2;76,9
2022-01-01;3550000;116820;3666820;105;Rekkehus;Borettslag;1971;Vestland;BERGEN;Fyllingsdalen;2;3;37921,6
2022-01-01;2720000;121317;2841317;63;Leilighet;Borettslag;1952;Vestland;BERGEN;Årstad;2;1;4306,6
2022-01-01;2720000;171428;2891428;64;Leilighet;Borettslag;1959;Vestland;BERGEN;Årstad;3;2;4801,4
2022-01-01;4150000;0;4150000;48;Leilighet;Selveier;2012;Vestland;BERGEN;Årstad;6;1;2957,5
2022-01-01;4350000;150882;4500882;110;Rekkehus;Borettslag;1967;Vestland;BERGEN;Fyllingsdalen;2;3;33214,5
2022-01-01;2850000;0;2850000;66;Leilighet;Selveier;2018;Vestland;ASKØY;NULL;1;2;8210,7
2022-01-01;5800000;NULL;5800000;138;Rekkehus;Borettslag;2016;Vestland;BERGEN;Ytrebygda;NULL;3;4361,7
2022-01-01;5010000;0;5010000;107;Leilighet;Selveier;1993;Vestland;BERGEN;Fana;2;3;1155,5
2022-01-01;3350000;97616;3447616;86;Leilighet;Borettslag;1981;Vestland;BERGEN;Årstad;1;2;8078,1
2022-01-01;8775000;0;8775000;110;Leilighet;Selveier;2021;Vestland;BERGEN;Fana;2;3;20903,6
2022-01-01;4000000;100293;4100293;83;Leilighet;Borettslag;1977;Vestland;BERGEN;Bergenhus;3;2;1840,5
2022-01-01;2665000;0;2665000;54;Leilighet;Selveier;2016;Vestland;BJØRNAFJORDEN;NULL;1;2;2594,1
2022-01-01;2300000;0;2300000;52;Leilighet;Selveier;1952;Vestland;BERGEN;Fana;1;2;250
2022-01-01;4709000;9860;4718860;72;Leilighet;Selveier;2003;Vestland;BERGEN;Bergenhus;6;2;622,2
2022-01-01;2700000;187758;2887758;60;Leilighet;Borettslag;1958;Vestland;BERGEN;Årstad;10;1;41767,4
2022-01-01;2550000;0;2550000;204;Enebolig;Selveier;1955;Vestland;ALVER;NULL;NULL;4;1191,1
2022-01-01;2900000;140711;3040711;66;Leilighet;Aksjeleilighet;1957;Vestland;BERGEN;Årstad;3;2;6995,4
2022-01-01;3900000;0;3900000;227;Enebolig;Selveier;1986;Vestland;ØYGARDEN;NULL;NULL;4;592,3
2022-01-01;6025000;0;6025000;162;Enebolig;Selveier;1984;Vestland;ØYGARDEN;NULL;NULL;3;2783,9
2022-01-01;3810000;0;3810000;42;Leilighet;Selveier;2003;Vestland;BERGEN;Bergenhus;7;1;622,2
2022-01-01;2530000;NULL;2530000;NULL;Tomannsbolig;Selveier;2018;Vestland;BERGEN;Laksevåg;1;1;8564
2022-01-01;3260000;0;3260000;227;Enebolig;Selveier;1972;Vestland;ØYGARDEN;NULL;NULL;4;1176,9
2022-01-01;2550000;499000;3049000;116;Leilighet;Borettslag;1979;Vestland;BERGEN;Laksevåg;1;4;38397,2
2022-01-01;3450000;0;3450000;73;Leilighet;Selveier;2017;Vestland;ØYGARDEN;NULL;2;2;12765,7
2022-01-01;3160000;389742;3549742;126;Leilighet;Borettslag;1976;Vestland;BERGEN;Åsane;NULL;3;32289,2
2022-01-01;2850000;0;2850000;77;Leilighet;Selveier;2015;Vestland;BERGEN;Ytrebygda;1;2;7365,4
2022-01-01;3450000;386591;3836591;125;Tomannsbolig;Borettslag;1981;Vestland;BERGEN;Arna;2;3;36116,3
2022-01-01;1850000;0;1850000;61;Leilighet;Selveier;1948;Vestland;BERGEN;Arna;1;2;1875,1
2022-01-01;2510000;484715;2994715;93;Leilighet;Borettslag;1972;Vestland;BERGEN;Fyllingsdalen;1;2;25881,1
2022-01-01;4250000;0;4250000;71;Leilighet;Selveier;2021;Vestland;BERGEN;Ytrebygda;5;2;3518,5
2022-01-01;2450000;195150;2645150;51;Leilighet;Borettslag;1972;Vestland;BERGEN;Fyllingsdalen;4;1;42209,3
2022-01-01;5400000;0;5400000;103;Leilighet;Selveier;2006;Vestland;BERGEN;Bergenhus;2;2;935,3
2022-01-01;2900000;0;2900000;62;Leilighet;Selveier;2013;Vestland;ØYGARDEN;NULL;7;1;3444,5
2022-01-01;5300000;0;5300000;106;Leilighet;Selveier;1932;Vestland;BERGEN;Årstad;3;3;221,8
2022-01-01;2720000;174042;2894042;108;Leilighet;Borettslag;1976;Vestland;BERGEN;Åsane;4;3;3380,4
2022-01-01;3280000;0;3280000;83;Tomannsbolig;Selveier;2002;Vestland;BERGEN;Fana;1;2;1197
2022-01-01;4490000;0;4490000;72;Leilighet;Selveier;2021;Vestland;BERGEN;Fana;2;2;20903,6
2022-01-01;2700000;0;2700000;48;Leilighet;Selveier;1939;Vestland;BERGEN;Årstad;2;2;203,9
2022-01-01;2870000;442000;3312000;47;Leilighet;Borettslag;1980;Vestland;BERGEN;Årstad;2;1;2249,4
2022-01-01;4600000;0;4600000;117;Leilighet;Selveier;2007;Vestland;BERGEN;Ytrebygda;4;3;10907,5
2022-01-01;3350000;68751;3418751;43;Leilighet;Borettslag;1910;Vestland;BERGEN;Bergenhus;3;1;261,6
2022-01-01;2190000;0;2190000;55;Leilighet;Selveier;2002;Vestland;ALVER;NULL;3;1;4354,7
2022-01-01;2850000;115913;2965913;71;Leilighet;Borettslag;1958;Vestland;BERGEN;Årstad;1;2;7701,1
2022-01-01;2720000;0;2720000;65;Leilighet;Selveier;2008;Vestland;ASKØY;NULL;1;1;1003,5
2022-01-01;5150000;0;5150000;89;Leilighet;Selveier;1921;Vestland;BERGEN;Bergenhus;3;2;145,5
2022-01-01;5000000;0;5000000;184;Enebolig;Selveier;1988;Vestland;BJØRNAFJORDEN;NULL;NULL;5;895,3
2022-01-01;3100000;502015;3602015;115;Leilighet;Borettslag;1982;Vestland;BERGEN;Laksevåg;4;3;37366,3
2022-01-01;3200000;NULL;3200000;53;Leilighet;Selveier;2016;Vestland;BERGEN;Ytrebygda;2;1;6609,4
2022-01-01;6300000;113427;6413427;98;Leilighet;Borettslag;1924;Vestland;BERGEN;Bergenhus;1;3;986,7
2022-01-01;6265000;0;6265000;203;Enebolig;Selveier;2007;Vestland;ØYGARDEN;NULL;NULL;5;987,8
2022-01-01;3300000;362330;3662330;64;Leilighet;Borettslag;1957;Vestland;BERGEN;Årstad;3;2;12766,6
2022-01-01;4475000;0;4475000;77;Leilighet;Selveier;2021;Vestland;BERGEN;Ytrebygda;2;3;3518,5
2022-01-01;5200000;0;5200000;112;Rekkehus;Selveier;2017;Vestland;BERGEN;Fyllingsdalen;NULL;3;41298
2022-01-01;2400000;0;2400000;162;Enebolig;Selveier;1964;Vestland;ØYGARDEN;NULL;NULL;3;1489,7
2022-01-01;2220000;225658;2445658;52;Leilighet;Borettslag;1975;Vestland;BERGEN;Laksevåg;2;1;141724
2022-01-01;9400000;0;9400000;242;Enebolig;Selveier;1964;Vestland;BERGEN;Fana;NULL;5;997
2022-01-01;2920000;40602;2960602;34;Leilighet;Borettslag;1899;Vestland;BERGEN;Bergenhus;2;1;116
2022-01-01;8000000;0;8000000;123;Leilighet;Selveier;2020;Vestland;BERGEN;Fana;5;3;5135,5
2022-01-01;4000000;0;4000000;83;Leilighet;Selveier;1993;Vestland;BERGEN;Fana;2;2;4452,2
2022-01-01;8800000;0;8800000;112;Leilighet;Selveier;1898;Vestland;BERGEN;Bergenhus;2;2;192
2022-01-01;3600000;0;3600000;52;Leilighet;Borettslag;1900;Vestland;BERGEN;Bergenhus;1;2;114,6
2022-01-01;3550000;0;3550000;69;Leilighet;Selveier;2019;Vestland;BERGEN;Ytrebygda;2;2;3638,1
2022-01-01;3950000;11000;3961000;70;Leilighet;Selveier;2018;Vestland;BERGEN;Ytrebygda;2;3;1674,1
2022-01-01;2670000;270777;2940777;35;Leilighet;Borettslag;1875;Vestland;BERGEN;Bergenhus;1;1;154,8
2022-01-01;3150000;0;3150000;122;Leilighet;Selveier;2016;Vestland;BERGEN;Åsane;2;3;2322,2
2022-01-01;2950000;0;2950000;83;Leilighet;Selveier;1990;Vestland;BERGEN;Fana;1;2;353,9
2022-01-01;3230000;0;3230000;102;Leilighet;Selveier;2006;Vestland;ØYGARDEN;NULL;2;3;3268,6
2022-01-01;6800000;0;6800000;140;Rekkehus;Selveier;2004;Vestland;BERGEN;Fana;NULL;3;3269
2022-01-01;1935000;150158;2085158;63;Leilighet;Borettslag;1980;Vestland;BERGEN;Årstad;2;1;16715,9
2022-01-01;3550000;70088;3620088;114;Rekkehus;Borettslag;1966;Vestland;BERGEN;Fyllingsdalen;NULL;2;18326,1
2022-01-01;2290000;686553;2976553;78;Leilighet;Borettslag;1970;Vestland;BERGEN;Fana;1;2;29493,6
2022-01-01;4350000;0;4350000;83;Leilighet;Selveier;2018;Vestland;BERGEN;Åsane;1;3;7205,5
2022-01-01;3100000;0;3100000;65;Leilighet;Selveier;2011;Vestland;BERGEN;Fana;4;2;4116
2022-01-01;3550000;0;3550000;69;Leilighet;Selveier;2019;Vestland;BERGEN;Ytrebygda;2;2;3638,1
2022-01-01;2460000;0;2460000;43;Leilighet;Selveier;1927;Vestland;BERGEN;Årstad;1;2;417
2022-01-01;4910000;0;4910000;113;Tomannsbolig;Selveier;1980;Vestland;BERGEN;Åsane;NULL;3;307
2022-01-01;2800000;167622;2967622;84;Leilighet;Borettslag;1973;Vestland;BERGEN;Fyllingsdalen;8;2;106025,1
2022-01-01;2275000;79281;2354281;55;Leilighet;Borettslag;1972;Vestland;BERGEN;Fana;5;1;57191,9
2022-01-01;510000;1037426;1547426;42;Leilighet;Borettslag;1968;Vestland;BERGEN;Laksevåg;3;NULL;NULL
2022-01-01;3050000;18716;3068716;66;Leilighet;Borettslag;1992;Vestland;BERGEN;Årstad;4;2;NULL
2022-01-01;3150000;0;3150000;89;Leilighet;Selveier;2017;Vestland;BERGEN;Arna;1;3;1336,2
2022-01-01;3125000;0;3125000;54;Leilighet;Selveier;2018;Vestland;BERGEN;Fyllingsdalen;3;1;440,3
2022-01-01;3050000;0;3050000;163;Enebolig;Selveier;1952;Vestland;BERGEN;Arna;NULL;5;939,1
2022-01-01;6700000;0;6700000;206;Enebolig;Selveier;1969;Vestland;BERGEN;Ytrebygda;NULL;5;804,2
2022-01-01;2560000;218764;2778764;106;Leilighet;Aksjeleilighet;1958;Vestland;BERGEN;Årstad;4;2;48704,6
2022-01-01;2675000;0;2675000;55;Leilighet;Borettslag;1984;Vestland;BERGEN;Fyllingsdalen;3;1;7969,3
2022-01-01;5700000;0;5700000;157;Rekkehus;Selveier;2015;Vestland;BERGEN;Ytrebygda;NULL;NULL;330,7
2022-01-01;2200000;1021749;3221749;79;Leilighet;Borettslag;1987;Vestland;BERGEN;Ytrebygda;2;2;17238,6
2022-01-01;3990000;0;3990000;77;Leilighet;Selveier;2020;Vestland;BERGEN;Åsane;1;2;1163,3
2022-01-01;1700000;0;1700000;25;Leilighet;Borettslag;1961;Vestland;BERGEN;Laksevåg;3;NULL;936,4
2022-01-01;3640000;0;3640000;63;Leilighet;Selveier;1963;Vestland;BERGEN;Årstad;3;2;646,2
2022-01-01;4490000;0;4490000;72;Leilighet;Selveier;2021;Vestland;BERGEN;Fana;2;2;20903,6
2022-01-01;2325000;553181;2878181;77;Leilighet;Borettslag;1970;Vestland;BERGEN;Åsane;2;2;76539,7
2022-01-01;2850000;65022;2915022;65;Leilighet;Borettslag;1960;Vestland;BERGEN;Laksevåg;3;2;344,1
2022-01-01;5490000;0;5490000;200;Enebolig;Selveier;2016;Vestland;ALVER;NULL;NULL;5;948,5
2022-01-01;3750000;150943;3900943;48;Leilighet;Borettslag;1898;Vestland;BERGEN;Bergenhus;2;2;104,6
2022-01-01;5550000;8802;5558802;110;Leilighet;Selveier;2009;Vestland;BERGEN;Laksevåg;5;2;10985,3
2022-01-01;3250000;117021;3367021;110;Rekkehus;Borettslag;1964;Vestland;BERGEN;Fyllingsdalen;2;2;74152,1
2022-01-01;6900000;0;6900000;183;Tomannsbolig;Selveier;1999;Vestland;BERGEN;Ytrebygda;NULL;4;404,9
2022-01-01;3520000;0;3520000;89;Tomannsbolig;Selveier;1990;Vestland;ØYGARDEN;NULL;NULL;2;776
2022-01-01;2150000;420000;2570000;81;Leilighet;Borettslag;1971;Vestland;BERGEN;Laksevåg;9;2;47121,5
2022-01-01;2610000;1042351;3652351;75;Leilighet;Borettslag;1966;Vestland;BERGEN;Årstad;8;2;2483,7
2022-01-01;4550000;0;4550000;74;Leilighet;Selveier;2021;Vestland;BERGEN;Ytrebygda;5;2;8376,3
2022-01-01;6250000;0;6250000;136;Rekkehus;Borettslag;2016;Vestland;BERGEN;Ytrebygda;NULL;3;4361,7
2022-01-01;3380000;NULL;3380000;109;Tomannsbolig;Selveier;2013;Vestland;ASKØY;NULL;NULL;3;881
2022-01-01;2700000;217781;2917781;68;Leilighet;Aksjeleilighet;1956;Vestland;BERGEN;Årstad;2;2;7939,6
2022-01-01;6100000;0;6100000;149;Enebolig;Selveier;1962;Vestland;BERGEN;Laksevåg;NULL;3;1123
2022-01-01;9300000;70705;9370705;110;Leilighet;Borettslag;1991;Vestland;BERGEN;Bergenhus;6;3;NULL
2022-01-01;2290000;144000;2434000;82;Leilighet;Borettslag;1972;Vestland;BERGEN;Laksevåg;4;2;69785,8
2022-01-01;2100000;675785;2775785;77;Leilighet;Borettslag;1971;Vestland;BERGEN;Arna;2;NULL;22387,7
2022-01-01;5730000;0;5730000;139;Tomannsbolig;Selveier;2006;Vestland;BERGEN;Laksevåg;NULL;4;788
2022-01-01;4390000;0;4390000;60;Leilighet;Borettslag;1920;Vestland;BERGEN;Årstad;2;2;4231,9
2022-01-01;2100000;138370;2238370;64;Leilighet;Aksjeleilighet;1923;Vestland;BERGEN;Bergenhus;NULL;2;2285,3
2022-01-01;2500000;405000;2905000;42;Leilighet;Borettslag;2007;Vestland;BERGEN;Bergenhus;4;NULL;3306,1
2022-01-01;2875000;361953;3236953;56;Leilighet;Borettslag;1960;Vestland;BERGEN;Årstad;1;1;1800,3
2022-01-01;3000000;180612;3180612;107;Leilighet;Borettslag;1976;Vestland;BERGEN;Åsane;2;3;15288,4
2022-01-01;1120000;836514;1956514;51;Leilighet;Borettslag;2007;Vestland;ASKØY;NULL;2;1;6990,3
2022-01-01;2410000;548000;2958000;43;Leilighet;Borettslag;1948;Vestland;BERGEN;Årstad;1;NULL;1766,4
2022-01-01;7000000;0;7000000;158;Enebolig;Selveier;2003;Vestland;BERGEN;Fana;NULL;4;192,4
2022-01-01;6050000;0;6050000;164;Rekkehus;Selveier;1994;Vestland;BERGEN;Laksevåg;NULL;4;313,8
2022-01-01;2250000;229231;2479231;27;Leilighet;Borettslag;1895;Vestland;BERGEN;Bergenhus;2;1;130,7
2022-01-01;2155000;169000;2324000;85;Leilighet;Borettslag;1970;Vestland;BERGEN;Laksevåg;4;2;46771,6
2022-01-01;2900000;101781;3001781;105;Leilighet;Borettslag;1978;Vestland;BERGEN;Åsane;3;3;52540,8
2022-01-01;2969000;465069;3434069;93;Leilighet;Borettslag;1974;Vestland;BERGEN;Fyllingsdalen;2;2;21825,5
2022-01-01;3300000;365274;3665274;69;Leilighet;Borettslag;1982;Vestland;BERGEN;Fana;4;1;14399,3
2022-01-01;1700000;662287;2362287;57;Leilighet;Borettslag;1970;Vestland;BERGEN;Fyllingsdalen;7;1;9299,3
2022-01-01;3550000;0;3550000;123;Rekkehus;Selveier;1970;Vestland;BERGEN;Fana;NULL;3;204,3
2022-01-01;2650000;561915;3211915;58;Leilighet;Borettslag;1980;Vestland;BERGEN;Årstad;2;2;2249,4
2022-01-01;3000000;719991;3719991;96;Leilighet;Borettslag;1968;Vestland;BERGEN;Fyllingsdalen;2;2;54319,1
2022-01-01;2570000;0;2570000;90;Leilighet;Selveier;1968;Vestland;ALVER;NULL;2;3;1890,9
2022-01-01;2150000;1314796;3464796;39;Leilighet;Borettslag;1936;Vestland;BERGEN;Bergenhus;4;1;NULL
2022-01-01;2080000;415984;2495984;62;Leilighet;Borettslag;1963;Vestland;BERGEN;Fyllingsdalen;2;1;94349,3
2022-01-01;1950000;324868;2274868;58;Leilighet;Borettslag;1989;Vestland;BERGEN;Ytrebygda;1;1;17514,1
2022-01-01;2200000;302000;2502000;63;Leilighet;Borettslag;1976;Vestland;BERGEN;Laksevåg;1;NULL;54721,8
2022-01-01;4790000;0;4790000;141;Rekkehus;Selveier;2020;Vestland;ASKØY;NULL;NULL;3;1179
2022-01-01;2900000;238000;3138000;95;Leilighet;Borettslag;1976;Vestland;BERGEN;Laksevåg;3;3;88221
2022-01-01;5750000;600;5750600;69;Leilighet;Borettslag;2007;Vestland;BERGEN;Bergenhus;2;2;3306,1
2022-01-01;2150000;169234;2319234;61;Leilighet;Borettslag;1990;Vestland;BERGEN;Ytrebygda;2;1;8089,1
2022-01-01;2410000;167622;2577622;84;Leilighet;Borettslag;1973;Vestland;BERGEN;Fyllingsdalen;9;2;106025,1
2022-01-01;3200000;196837;3396837;54;Leilighet;Aksjeleilighet;1926;Vestland;BERGEN;Årstad;1;1;3860
2022-01-01;2850000;699604;3549604;90;Leilighet;Borettslag;1968;Vestland;BERGEN;Bergenhus;3;2;37780
2022-01-01;2650000;458145;3108145;60;Leilighet;Borettslag;1933;Vestland;BERGEN;Årstad;2;2;258,4
2022-01-01;2525000;0;2525000;79;Leilighet;Selveier;1986;Vestland;BERGEN;Fana;1;1;592,4
2022-01-01;2600000;874033;3474033;96;Leilighet;Borettslag;1984;Vestland;BERGEN;Ytrebygda;2;2;16302,5
2022-01-01;1300000;99526;1399526;21;Leilighet;Borettslag;1959;Vestland;BERGEN;Laksevåg;1;NULL;635,7
2022-01-01;2490000;285000;2775000;99;Leilighet;Borettslag;1981;Vestland;BERGEN;Laksevåg;4;3;15276,2
2022-01-01;2610000;727000;3337000;52;Leilighet;Borettslag;1948;Vestland;BERGEN;Årstad;5;2;1766,4
2022-01-01;2470000;371623;2841623;61;Leilighet;Borettslag;1965;Vestland;BERGEN;Årstad;5;1;357,6
2022-01-01;4620000;338888;4958888;91;Leilighet;Borettslag;1924;Vestland;BERGEN;Bergenhus;1;NULL;4228,2
2022-01-01;2200000;186008;2386008;88;Leilighet;Borettslag;1971;Vestland;BERGEN;Laksevåg;3;3;46771,6
2022-01-01;5000000;0;5000000;93;Enebolig;Selveier;1957;Vestland;BERGEN;Fana;NULL;3;739,1
2022-01-01;12700000;NULL;12700000;278;Enebolig;Selveier;1964;Vestland;BERGEN;Fana;NULL;4;828,9
2022-01-01;3100000;449000;3549000;96;Leilighet;Borettslag;1974;Vestland;BERGEN;Laksevåg;2;3;56824,3
2022-01-01;2275000;219619;2494619;68;Leilighet;Borettslag;1967;Vestland;BERGEN;Laksevåg;NULL;1;35284
2022-01-01;2750000;185527;2935527;77;Leilighet;Aksjeleilighet;1958;Vestland;BERGEN;Årstad;4;1;48704,6
2022-01-01;2640000;130456;2770456;71;Leilighet;Borettslag;1969;Vestland;BERGEN;Årstad;11;2;24147,9
2022-01-01;4560000;175509;4735509;75;Leilighet;Aksjeleilighet;1954;Vestland;BERGEN;Bergenhus;3;2;7149,1
2022-01-01;7100000;0;7100000;112;Leilighet;Selveier;1995;Vestland;BERGEN;Bergenhus;3;2;1961,9
2022-01-01;3230000;114198;3344198;44;Leilighet;Aksjeleilighet;1954;Vestland;BERGEN;Bergenhus;2;1;7149,1
2022-01-01;2250000;144000;2394000;80;Leilighet;Borettslag;1972;Vestland;BERGEN;Laksevåg;4;2;69785,8
2022-01-01;2775000;30864;2805864;67;Leilighet;Borettslag;1970;Vestland;BERGEN;Fyllingsdalen;3;2;79252,8
2022-01-01;4300000;0;4300000;79;Leilighet;Selveier;2004;Vestland;BERGEN;Ytrebygda;5;2;10115,2
2022-01-01;3100000;193531;3293531;93;Leilighet;Aksjeleilighet;1959;Vestland;BERGEN;Årstad;3;2;48704,6
2022-01-01;2750000;339000;3089000;88;Leilighet;Borettslag;1981;Vestland;BERGEN;Laksevåg;4;2;33890,1
2022-01-01;4650000;114371;4764371;123;Rekkehus;Borettslag;1965;Vestland;BERGEN;Fyllingsdalen;3;3;74152,1
2022-01-01;3150000;0;3150000;70;Leilighet;Selveier;2004;Vestland;BERGEN;Åsane;1;2;9126,4
2022-01-01;1500000;782499;2282499;51;Leilighet;Borettslag;2008;Vestland;BERGEN;Fana;2;1;8550,8
2022-01-01;2900000;358025;3258025;112;Leilighet;Borettslag;1974;Vestland;BERGEN;Laksevåg;NULL;3;141724
2022-01-01;2910000;1548405;4458405;113;Leilighet;Borettslag;2006;Vestland;BERGEN;Fana;3;3;7864,8
2022-01-01;6730000;0;6730000;162;Enebolig;Selveier;1997;Vestland;BERGEN;Fyllingsdalen;NULL;4;257,8
